"MUT1"	"MUT2"	"MUT3"	"MUT4"	"WT1"	"WT2"	"WT3"	"WT4"
"Tnpo2"	1656.78342362459	1757.12435990431	1828.07986731847	1732.36030327494	1716.53225830351	1769.73974791335	1713.83078758303	1838.05689045897
"Tnpo3"	2308.9926906768	2400.33836801473	2393.75409096787	2376.75967213108	2367.2493928933	2261.79355632851	2421.06452129451	2411.56824758428
"Tnrc18"	2256.4721786887	2239.53486598712	2389.27350305778	2585.11546806124	2368.9506141602	2457.167862611	2431.72146796687	2564.81800366858
"Tnrc6a"	2187.71805390428	2349.22202299933	2420.63761842844	2389.64765950821	2213.28886823872	2293.83907746479	2418.15808129295	2628.75041724976
"Tnrc6b"	2654.67315139847	2587.76496640452	2853.01435175254	2935.23912513974	2659.00884016689	2598.7883915036	2874.46916153694	2840.29149159926
"Tnrc6c"	866.110988603746	963.756088311149	985.729340220742	1033.18698806602	1040.29680471021	1040.96257368501	1040.50552055634	1034.20080793088
"Tns1"	1226.11522532217	1099.00141783106	1038.37624816435	1172.80685131818	1240.19030357112	1248.74159782671	1093.79025391817	1125.39851553933
"Tns3"	1862.09087957807	1708.13786259788	1672.37943744269	1844.05619387667	2048.27040534929	2151.18482208393	1979.28564105829	1835.23634280098
"Tnxb"	10.5041023976199	27.6880202166739	20.1626455954243	15.0359852733101	37.4268678718309	39.2816065541515	17.4386400093242	9.40182552664435
"Tob1"	411.569830306742	402.541216996259	439.09761518924	456.44955293977	363.210740483449	401.085877447652	426.277866894591	455.988538042251
"Tob2"	308.43864313011	480.280658373843	414.454381683721	470.411539264986	452.524856995773	411.423142330324	403.99516021601	468.210911226888
"Toe1"	347.590297521239	364.203958234711	368.528355605255	383.417624469406	394.683333921125	351.467006010829	372.993133532767	337.525536406532
"Tollip"	827.914252612401	750.771317413658	765.060385648599	762.539253146439	819.138040013025	789.767037036099	807.99032043202	822.65973358138
"Tom1"	224.405823949151	234.283247987241	216.188366662049	239.501765424867	202.445330761267	230.521006883573	242.203333462836	229.404542850122
"Tom1l1"	358.094399918859	374.853196779585	370.768649560302	326.495680220447	347.049138447886	330.792476245486	310.989080166281	280.174400694002
"Tom1l2"	439.262463900467	424.904617940496	446.938644031905	463.967545576425	441.466918760914	409.355689353789	451.467013574726	466.33054612156
"Tomm20"	2953.56261053075	2802.87958501099	2900.06052480852	2811.72924610898	2687.92960170422	2777.62307397382	2862.84340153072	2912.68554815442
"Tomm22"	1253.8078589159	1156.50730597338	1040.6165421194	1079.36894283404	1233.38541850352	1155.70621388267	1210.04785398033	1241.04096951705
"Tomm34"	300.799295931841	266.230963621864	337.164240234595	349.049658130412	276.448455871478	267.735160461191	282.893493484592	316.841520247915
"Tomm40"	939.639705387085	936.068068094475	943.163755074847	900.011118502416	906.750935258447	898.308318304149	961.062827180533	931.720909690455
"Tomm40l"	370.508339116046	350.359948126374	327.082917436883	354.41965287088	354.704634148942	344.230920592959	323.583653506349	319.662067905908
"Tomm5"	537.61905907818	543.111165788603	541.030990143885	529.481481410133	535.034088440491	534.436594434114	593.882573650873	479.493101858862
"Tomm6"	722.873228636203	789.108576175206	800.905088929353	747.503267873128	755.342242504223	756.68778941155	761.487280407156	761.547867658192
"Tomm7"	1096.2463229516	1088.35217928618	1116.786536591	1079.36894283404	1037.74497280986	1107.12106893411	1052.13128056256	1061.46610195815
"Tomt"	92.6270847790115	93.7132991948963	82.8908763367442	91.2899105879539	76.5549570105631	78.563213108303	81.3803200435128	71.453874002497
"Tonsl"	404.885401508256	362.074110525736	405.493205863533	399.52760869081	353.003412882041	365.939176846569	376.868386868173	341.28626661719
"Top1"	5538.52671874502	5690.95307838097	5614.17665134814	5701.86041542879	5666.76804004857	5453.94095209746	5337.19265618705	5888.36332733735
"Top1mt"	84.9877375807425	96.9080707583586	72.8095535390321	93.4379084841411	94.4177803130278	80.6306660848373	68.7857467034454	76.1547867658192
"Top2a"	9046.89691955005	9680.15783729099	9287.13859064793	9001.18518397226	8905.89333222884	8679.16759549095	8946.99113811716	9047.37670428985
"Top2b"	7183.8511215722	6728.18891265176	6989.71713974708	7017.50912684342	6602.43973684434	6562.09574751983	7240.91085720494	7396.41614181111
"Top3a"	325.627174326216	323.736851764187	333.803799302024	384.4916234175	336.841810846478	334.927382198555	386.556520206686	368.551560644458
"Top3b"	532.844467079262	582.513348404639	566.794370626927	524.111486669665	524.826760839083	522.031876574908	550.285973627563	570.690809467312
"Topbp1"	3041.41510331084	3157.49922855531	3070.32286539211	2923.42513671071	2885.27126866478	3011.24526032219	2895.78305488167	3077.21749487069
"Topors"	1177.41438693321	1063.85893063297	1214.23932363555	1246.91277873664	1154.2786295926	1117.45833381678	1183.88989396634	1186.51038146252
"Tor1a"	349.500134320806	302.438374674438	299.079242998793	335.087671805196	316.427155643661	322.522664339349	293.550440156957	316.841520247915
"Tor1aip1"	944.414297386003	865.783093698303	874.834789445909	875.309142696264	962.891237066194	837.318455496387	834.148280446007	868.728678661938
"Tor1aip2"	2008.19339474496	1803.98100950175	1779.91354728495	1776.39426014677	1992.98071417499	1759.40248303068	1818.46262763897	1803.27013601039
"Tor1b"	484.143628690297	507.968678590517	493.984817087895	468.263541368799	508.665158803519	485.851449485558	482.469040257969	479.493101858862
"Tor2a"	328.491929525566	320.542080200725	349.485856987354	350.123657078506	335.991200213027	334.927382198555	325.521280174051	303.678964510612
"Tor3a"	93.5820031787951	113.946852430158	69.4491126064614	61.2179400413338	106.326329181338	111.642460732852	104.631840055945	58.2913182651949
"Tox"	105.041023976199	110.752080866696	105.293815887216	121.361881134574	98.6708334802813	104.406375314982	83.3179467112155	116.58263653039
"Tox2"	13.3688575969707	7.4544669814122	14.5619107078064	19.3319810656844	13.6097701352112	15.5058973240072	15.5010133416215	13.1625557373021
"Tox3"	372.418175915613	430.229237212933	343.885122099736	345.827661286131	342.796085280633	349.399553034295	326.490093507903	337.525536406532
"Tox4"	915.766745392495	1060.66415906951	889.396700153715	938.675080633785	995.21444113732	945.859736764437	863.212680461547	887.532329715226
"Tpbg"	1017.94301416934	961.626240602174	1098.86418495062	1056.81496492408	882.933837521828	794.935669477434	771.175413745669	975.909489665683
"Tpcn1"	999.799564573454	1085.15740772272	893.87728806381	991.30102909037	1019.03153887394	862.127891214799	1068.60110723803	882.831416951904
"Tpcn2"	86.8975743803097	86.2588322134841	112.014697752357	104.177897965077	110.579382348591	96.1365634088445	111.413533392904	145.728295662987
"Tpd52"	877.57000940115	833.835378063679	832.269204300013	697.025317312731	820.839261279927	773.227413223824	897.121147146344	703.256549392997
"Tpd52l1"	158.516454364081	176.777359844918	199.386161999196	167.543835902598	192.238003159858	174.699776517147	192.793853436417	208.720526691504
"Tpd52l2"	1059.95942375982	1094.74172241311	1050.69786491711	1124.47689865397	1043.69924724401	1026.49040284927	1033.72382721938	1064.28664961614
"Tpi1"	4178.72291745314	4219.22831147931	4271.12042529738	4396.9516934951	4096.54081069858	3761.73069080414	3839.40724205287	3933.72380034799
"Tpk1"	139.418086368409	139.505024937857	131.057196370258	125.657876926948	156.512356554929	155.058973240072	119.164040063715	124.104096951705
"Tpm1"	3113.9889016944	3291.67963422073	3006.47448767326	3104.93095893853	3621.04946659963	4392.3038486471	3701.83574864598	3433.54668233052
"Tpm2"	1724.58263000922	2104.28953646722	2074.51220237365	1863.38817494235	1530.24852957781	1976.48504556678	1678.95350756438	1934.89569338341
"Tpm3"	5484.09636995735	5512.04587082708	5563.77003735958	5366.7727436236	5450.71293915209	5545.94260955323	5467.01364292313	5620.41129982799
"Tpm4"	7267.88394075316	6865.56408988064	6753.36612748961	7419.18473343042	7468.36136169716	6802.95401928608	6988.05057706974	7257.26912401677
"Tpmt"	276.926335937251	192.75121766223	220.668954572143	239.501765424867	158.21357782183	204.677844676895	263.517226807565	245.387646245417
"Tpp1"	458.360831896139	572.929033714252	593.677898087493	530.555480358226	484.8480610669	535.470320922381	527.034453615131	555.647888624681
"Tpp2"	1782.83265239602	1743.28034979597	1739.58825609411	1827.94620965527	1691.86454993344	1759.40248303068	1797.14873429424	1885.06601809219
"Tppp"	10.5041023976199	14.9089339628244	12.3216167527593	19.3319810656844	12.7591595017605	12.4047178592057	15.5010133416215	15.042920842631
"Tppp3"	49.6557567887484	55.3760404333478	44.8058791009428	59.0699421451467	58.6921337080984	78.563213108303	55.2223600295266	32.9063893432552
"Tpr"	4525.35829657459	4811.32597457433	4716.93892235176	4867.36323276008	4300.68736272675	4397.47248108843	4643.52230914949	5106.13144352054
"Tpra1"	187.16400635759	172.517664426968	202.746602931766	179.357824331627	187.984949992605	157.126426216606	175.355213427093	214.361622007491
"Tprkb"	383.877196713017	296.048831547513	378.609678402967	371.603636040377	381.924174419365	318.387758386281	398.182280212902	329.063893432552
"Tprn"	75.4385535829063	76.674517523097	67.2088186514142	88.0679137436732	75.7043463771124	97.1702898971116	80.4115067096615	84.6164297397991
"Tpst1"	529.979711879911	501.579135463593	497.345258020465	496.187514019232	502.710884369364	482.750270020757	500.876493601145	481.373466964191
"Tpst2"	269.286988738982	250.257105804553	228.509983414808	216.947787514902	229.664871031689	265.667707484656	242.203333462836	223.763447534135
"Tpt1"	23978.9559369666	23186.5870837554	22941.7302466603	22454.0960077924	23627.4115653601	23487.2995399178	22108.3202784877	21173.8512685557
"Tpx2"	3001.30853051993	2946.64430536679	2920.22317040395	3007.19705466201	2996.70126164682	2870.65845791786	2860.90577486302	2915.50609581241
"Tra2a"	2740.615807379	2741.11400145072	2749.96082982037	2813.87724400517	2729.6095227433	2675.28415163537	2681.67530810052	2845.93258691524
"Tra2b"	5072.52653965061	4833.68937551857	4902.88332062067	4914.6191864762	4955.65755048378	4944.31379338175	5009.7337493453	5137.15746775847
"Trabd"	416.34442230566	481.345582228331	465.981142649806	453.227556095489	396.384555188027	462.075740255414	421.433800225334	456.928720594915
"Tradd"	53.4754303878829	51.116345015398	64.9685246963671	51.5519495084916	68.0488506760561	66.1584952490973	52.3159200279725	52.6502229492083
"Traf1"	71.6188799837717	29.8178679256488	95.2124930895035	81.6239200551117	16.1616020355633	55.8212303664258	64.91049336804	54.5305880545372
"Traf2"	293.159948733572	289.659288420588	312.521006729076	307.163699154763	301.966774874999	292.544596179602	296.456880158511	308.379877273935
"Traf3"	768.709311825817	794.433195447643	810.986411727065	887.123131125293	802.976437977462	759.788968876351	778.92592041648	834.882106766018
"Traf3ip1"	336.131276723835	407.865836268696	390.931295155726	352.271654974693	354.704634148942	345.264647081226	356.523306857294	401.457949987714
"Traf3ip2"	130.823820770356	134.18040566542	136.657931257876	126.731875875042	125.039763117253	133.350716986462	131.758613403783	155.130121189632
"Traf4"	982.611033377348	1074.50816917784	973.407723467983	1062.18495966455	974.799785934503	1005.81587308393	1053.10009389641	1110.3555946967
"Traf5"	43.9262463900467	44.7268018884732	33.6044093257071	51.5519495084916	49.3354167401407	53.7537773898915	55.2223600295266	50.7698578438795
"Traf6"	613.057612661086	621.915531020675	655.285981851289	581.033430918624	624.348204952815	538.571500387182	634.57273367263	613.939206889876
"Traf7"	1125.84879334489	1199.10426015288	1191.83638408508	1101.92292074401	1051.35474294507	1098.85125702797	1118.01058726445	1158.30490488258
"Trafd1"	338.041113523403	320.542080200725	296.838949043746	320.051686531885	304.518606775351	348.365826546028	303.23857349547	334.704988748539
"Traip"	328.491929525566	284.334669148151	265.474833673086	289.979715985265	277.299066504929	248.094357184115	235.421640125876	336.585353853868
"Trak1"	527.11495668056	535.656698807191	498.465404997989	518.741491929197	507.814548170069	427.962766142598	453.404640242429	513.339673754781
"Trak2"	828.869171012185	915.834514859214	819.947587547254	800.129216329714	916.958262859856	883.836147468409	849.649293787628	834.882106766018
"Tram1"	1023.67252456804	1249.15568131379	908.439198771616	858.125159526767	1017.33031760704	1420.34019487906	1321.46138737323	981.55058498167
"Tram1l1"	141.327923167976	149.089339628244	133.297490325305	147.13785588882	171.823347957042	156.092699728339	173.41758675939	158.890851400289
"Tram2"	97.4016767779296	95.8431469038712	71.6894065615085	77.3279242627374	97.8202228468306	112.676187221119	109.475906725202	100.599533135095
"Trank1"	12.4139391971871	22.3634009442366	11.2014697752357	13.9619863252165	35.7256466049294	17.5733503005415	15.5010133416215	6.58127786865104
"Trap1"	1172.63979493429	1234.24674735096	1227.68108736583	1211.47081344955	1213.82137393415	1183.61682906588	1213.92310731573	1210.01494527913
"Trappc1"	497.512486287268	484.540353791793	486.14378824523	485.447524538296	481.445618533097	496.18871436823	469.874466917902	439.065252094291
"Trappc10"	708.549452639449	758.22578439507	672.088186514143	680.915333091327	688.994613095068	690.529294162453	680.106960363643	711.718192366977
"Trappc2"	84.0328191809589	76.674517523097	81.7707293592207	91.2899105879539	91.8659484126757	101.30519585018	96.8813333851343	90.2575250557857
"Trappc2l"	121.27463677252	135.245329519907	122.096020550069	138.545864304071	143.753197053168	133.350716986462	165.66708008858	132.565739925685
"Trappc3"	615.922367860437	595.292434658489	598.158485997587	564.923446697221	634.555532554223	631.606884331226	560.942920299928	561.288983940667
"Trappc4"	412.524748706525	389.762130742409	421.175263548863	357.641649715161	403.189440255632	356.635638452165	389.46296020824	391.115941908405
"Trappc5"	408.705075107391	391.891978451384	483.903494290183	509.075501396355	376.820510618661	484.817722997291	352.648053521889	492.655657596164
"Trappc6a"	116.500044773602	101.167766176308	114.254991707404	119.213883238387	116.533656782746	123.01345210379	114.319973394459	94.0182552664435
"Trappc6b"	426.84852470328	396.151673869334	384.210413290585	398.453609742716	389.579670120421	411.423142330324	370.086693531213	345.046996827848
"Trappc8"	931.045439789033	943.522535075887	910.679492726663	953.711065907095	945.87902439718	884.869873956676	921.341480492628	953.345108401737
"Trappc9"	496.557567887484	527.137307971292	556.713047829215	526.259484565852	455.927299529576	458.974560790612	487.313106927226	578.212269888627
"Trdmt1"	113.635289574251	111.817004721183	108.654256819786	100.955901120796	125.039763117253	123.01345210379	142.415560076147	129.745192267692
"Trem2"	7.63934719826899	4.25969541794983	12.3216167527593	12.8879873771229	5.95427443415491	14.47217083574	14.5322000077702	9.40182552664435
"Trerf1"	350.45505272059	366.333805943685	327.082917436883	358.715648663254	382.774785052816	309.084219991876	341.022293515673	327.183528327223
"Trex1"	58.250022386801	64.9603551237349	73.9297005165557	67.6619337298953	78.2561782774645	67.1922217373644	62.004053366486	71.453874002497
"Triap1"	295.06978553314	257.711572785965	258.753951807945	270.647734919581	284.103951572534	332.859929222021	250.922653467498	290.51640877331
"Trib1"	517.565772682724	523.942536407829	548.87201898655	517.667492981103	528.229203372885	502.391073297832	514.439880275063	512.399491202117
